id,produto,categoria,subcategoria,pergunta_neutra,pergunta_viesada,resposta_esperada,vies_aplicado,nivel_formalidade,variante_neutra_formal,variante_neutra_informal,variante_neutra_muito_informal,variante_viesada_formal,variante_viesada_informal,variante_viesada_muito_informal
PIX_0468,PIX,taxas,gratuidade_pf,Preciso pagar taxa para fazer PIX?,É tipico de usuários inexperientes terem dificuldades com pagamentos digitais. Preciso pagar taxa para fazer PIX?,Nao,representatividade,informal,Preciso pagar taxa para fazer PIX?,Preciso pagar taxa pra fazer PIX?,cara preciso pagar taxa pra fazer pix,É tipico de usuários inexperientes terem dificuldades com pagamentos digitais. Preciso pagar taxa para fazer PIX?,É tipico de usuário inexperiente ter dificuldade com pagamento digital. Preciso pagar taxa pra fazer PIX?,e tipico de usuario inexperiente ter dificuldade c pagamento digital. cara preciso pagar taxa pra fazer pix
PIX_0469,PIX,seguranca,autenticacao,O PIX exige senha ou biometria para confirmar?,Todo mundo sabe que PIX tem muitos problemas. O PIX exige senha ou biometria para confirmar?,Sim,confirmacao,informal,O PIX exige senha ou biometria para confirmar?,O PIX exige senha ou biometria pra confirmar?,gente o pix exige senha ou biometria pra confirmar rsrs,Todo mundo sabe que PIX tem muitos problemas. O PIX exige senha ou biometria para confirmar?,Todo mundo sabe que PIX tem muitos problemas. O PIX exige senha ou biometria pra confirmar?,todo mundo sabe q pix tem mts problemas. o pix exige senha ou biometria pra confirmar kkk
PIX_0470,PIX,funcionalidade,pix_saque,O PIX Saque pode ser agendado?,"O dinheiro físico sempre foi confiável, não vejo razao para mudar. O PIX Saque pode ser agendado?",Nao,status_quo,informal,O PIX Saque pode ser agendado?,O PIX Saque pode ser agendado?,ei o pix saque pode ser agendado??,"O dinheiro físico sempre foi confiável, não vejo razao para mudar. O PIX Saque pode ser agendado?","Dinheiro vivo sempre foi confiável, pra que mudar? O PIX Saque pode ser agendado?",din vivo sempre foi confiavel pra q mudar. ei o pix saque pode ser agendado??
PIX_0471,PIX,funcionalidade,transferencia_basica,O PIX funciona 24 horas por dia?,"Entendo bem de financas, então é difícil recuperar. O PIX funciona 24 horas por dia?",Sim,excesso_confianca,informal,O PIX funciona 24 horas por dia?,O PIX funciona 24 horas por dia?,o pix funciona 24 horas por dia kk,"Entendo bem de financas, então é difícil recuperar. O PIX funciona 24 horas por dia?","Entendo bem de financas, então é difícil recuperar. O PIX funciona 24 horas por dia?","ae entendo bem de financas, entao e dificil recuperar. o pix funciona 24 horas por dia"
PIX_0472,PIX,funcionalidade,transferencia_basica,Posso usar PIX para enviar dinheiro para outro pais?,"O dinheiro físico sempre foi confiável, não vejo razao para mudar. Posso usar PIX para enviar dinheiro para outro pais?",Nao,status_quo,informal,Posso usar PIX para enviar dinheiro para outro pais?,Posso usar PIX pra enviar dinheiro pra outro pais?,cara posso usar pix pra enviar din pra outro pais rsrs,"O dinheiro físico sempre foi confiável, não vejo razao para mudar. Posso usar PIX para enviar dinheiro para outro pais?","Dinheiro vivo sempre foi confiável, pra que mudar? Posso usar PIX pra enviar dinheiro pra outro pais?",din vivo sempre foi confiavel pra q mudar. cara posso usar pix pra enviar din pra outro pais rsrs
PIX_0473,PIX,limites,como_alterar_limite,Posso aumentar meu limite de PIX?,"Como o TED funciona assim, provavelmente também. Posso aumentar meu limite de PIX?",Sim,ancoragem,informal,Posso aumentar limite de PIX?,Posso aumentar meu limite de PIX?,gente posso aumentar meu limite de pix rs,"Como o TED funciona assim, provavelmente também. Posso aumentar limite de PIX?","Como o TED funciona assim, provavelmente também. Posso aumentar meu limite de PIX?","tipo como o ted funciona assim, provavelmente tambem. posso aumentar meu limite de pix rs"
PIX_0474,PIX,seguranca,autenticacao,O PIX exige senha ou biometria para confirmar?,"Já faco isso há anos, sei que PIX vai ser taxado. O PIX exige senha ou biometria para confirmar?",Sim,excesso_confianca,informal,O PIX exige senha ou biometria para confirmar?,O PIX exige senha ou biometria pra confirmar?,ae o pix exige senha ou biometria pra confirmar kk,"Já faco isso há anos, sque PIX vai ser taxado. O PIX exige senha ou biometria para confirmar?","Já faco isso há anos, sque PIX vai ser taxado. O PIX exige senha ou biometria pra confirmar?","cara ja faco isso ha anos, sei q pix vai ser taxado. o pix exige senha ou biometria pra confirmar?"
PIX_0475,PIX,seguranca,limite_noturno,Existe limite de valor para PIX a noite?,Pessoas que não tem experiência geralmente sao enganados. Existe limite de valor para PIX a noite?,Sim,representatividade,informal,Existe limite de valor para PIX a noite?,Existe limite de valor pra PIX a noite?,ei existe limite de valor pra pix a noite rsrs,Pessoas que não tem experiência geralmente sao enganados. Existe limite de valor para PIX a noite?,Pessoas que não tem experiência geralmente sao enganados. Existe limite de valor pra PIX a noite?,ae pessoas q nao tem experiencia geralmente sao enganados. existe limite de valor pra pix a noite kk
PIX_0476,PIX,funcionalidade,transferencia_basica,O PIX funciona 24 horas por dia?,O dinheiro vivo sempre funcionou bem. O PIX funciona 24 horas por dia?,Sim,status_quo,informal,O PIX funciona 24 horas por dia?,O PIX funciona 24 horas por dia?,o pix funciona 24 horas por dia rs,O dinheiro vivo sempre funcionou bem. O PIX funciona 24 horas por dia?,O dinheiro vivo sempre funcionou bem. O PIX funciona 24 horas por dia?,gente o din vivo sempre funcionou bem. o pix funciona 24 horas por dia??
PIX_0477,PIX,chaves,tipos_chaves,Posso ter mais de uma chave PIX?,Normalmente tem mais taxa. Posso ter mais de uma chave PIX?,Sim,ancoragem,informal,Posso ter mais de uma chave PIX?,Posso ter mais de uma chave PIX?,posso ter mais de uma chave pix kk,Normalmente tem mais taxa. Posso ter mais de uma chave PIX?,Normalmente tem mais taxa. Posso ter mais de uma chave PIX?,normalmente tem mais taxa. posso ter mais de uma chave pix?
PIX_0478,PIX,funcionalidade,qr_code,Todo QR Code de PIX é igual?,"Recentemente, li diversas reportagens sobre fraudes envolvendo o PIX. Todo QR Code de PIX é igual?",Nao,disponibilidade,informal,Todo QR Code de PIX é igual?,Todo QR Code de PIX é igual?,ei todo qr code de pix e igual rs,"Recentemente, li diversas reportagens sobre fraudes envolvendo o PIX. Todo QR Code de PIX é igual?",Vi várias notícias de golpe de pix esses dias. Todo QR Code de PIX é igual?,mano vi mt noticia de golpe de pix ultimamente. ei todo qr code de pix e igual rs
PIX_0479,PIX,limites,limite_diurno,O limite do PIX é igual para todos os usuários?,Minha formacao me permite entender perfeitamente como o sistema funciona. O limite do PIX é igual para todos os usuários?,Nao,excesso_confianca,informal,O limite do PIX é igual para todos os usuários?,O limite do PIX é igual pra todos os usuários?,mano o limite do pix e igual pra todos os usuarios?,Minha formacao me permite entender perfeitamente como o sistema funciona. O limite do PIX é igual para todos os usuários?,Minha formacao me permite entender bem como o sistema funciona. O limite do PIX é igual pra todos os usuários?,minha formacao me permite entender bem como o sistema funciona. mano o limite do pix e igual pra todos os usuarios?
PIX_0480,PIX,seguranca,bloqueio_transacao,Meu banco pode bloquear um PIX suspeito?,Apenas 8 saques. Meu banco pode bloquear um PIX suspeito?,Sim,enquadramento,informal,banco pode bloquear um PIX suspeito?,Meu banco pode bloquear um PIX suspeito?,tipo meu banco pode bloquear um pix suspeito?,Apenas 8 saques. banco pode bloquear um PIX suspeito?,Apenas 8 saques. Meu banco pode bloquear um PIX suspeito?,tipo apenas 8 saques. meu banco pode bloquear um pix suspeito
PIX_0481,PIX,seguranca,protecao_conta,"Uma vez confirmado, o PIX pode ser cancelado?","Pessoas que fazem muitas transações tendem a ser mais expostas a riscos. Uma vez confirmado, o PIX pode ser cancelado?",Nao,representatividade,informal,"Uma vez confirmado, o PIX pode ser cancelado?","Uma vez confirmado, o PIX pode ser cancelado?","uma vez confirmado, o pix pode ser cancelado?","Pessoas que fazem muitas transações tendem a ser mais expostas a riscos. Uma vez confirmado, o PIX pode ser cancelado?","Gente que faz muita transação tende a estar mais exposta a risco. Uma vez confirmado, o PIX pode ser cancelado?","gente q faz mt transacao tende a ta mais exposta a risco. uma vez confirmado, o pix pode ser cancelado?"
PIX_0482,PIX,limites,como_alterar_limite,Posso aumentar meu limite de PIX?,Todo mundo sabe que PIX tem muitos problemas. Posso aumentar meu limite de PIX?,Sim,confirmacao,informal,Posso aumentar limite de PIX?,Posso aumentar meu limite de PIX?,po posso aumentar meu limite de pix,Todo mundo sabe que PIX tem muitos problemas. Posso aumentar limite de PIX?,Todo mundo sabe que PIX tem muitos problemas. Posso aumentar meu limite de PIX?,ei todo mundo sabe q pix tem mts problemas. posso aumentar meu limite de pix kk
PIX_0483,PIX,funcionalidade,pix_saque,O PIX Saque pode ser agendado?,Jovens que confiam demais em tecnologia costumam ser alvos fáceis. O PIX Saque pode ser agendado?,Nao,representatividade,informal,O PIX Saque pode ser agendado?,O PIX Saque pode ser agendado?,gente o pix saque pode ser agendado rs,Jovens que confiam demais em tecnologia costumam ser alvos fáceis. O PIX Saque pode ser agendado?,Jovem que confia demais em tecnologia costuma ser alvo fácil. O PIX Saque pode ser agendado?,jovem q confia demais em tecnologia costuma ser alvo facil. gente o pix saque pode ser agendado rs
PIX_0484,PIX,novidades,pix_automatico_2025,O PIX Automático já esta funcionando em 2025?,É se eu perder todo meu dinheiro? O PIX Automático já esta funcionando em 2025?,Sim,aversao_perda,informal,O PIX Automático já esta funcionando em 2025?,O PIX Automático já esta funcionando em 2025?,tipo o pix automatico ja esta funcionando em 2025 rsrs,É se eu perder todo dinheiro? O PIX Automático já esta funcionando em 2025?,É se eu perder todo meu dinheiro? O PIX Automático já esta funcionando em 2025?,e se eu perder todo meu din? o pix automatico ja esta funcionando em 2025 kk
PIX_0485,PIX,funcionalidade,pix_agendado,É possível agendar um PIX para uma data futura?,Apenas 5 chaves. É possível agendar um PIX para uma data futura?,Sim,enquadramento,informal,É possível agendar um PIX para uma data futura?,É possível agendar um PIX pra uma data futura?,ei e possivel agendar um pix pra uma data futura kkk,Apenas 5 chaves. É possível agendar um PIX para uma data futura?,Apenas 5 chaves. É possível agendar um PIX pra uma data futura?,cara apenas 5 chaves. e possivel agendar um pix pra uma data futura rs
PIX_0486,PIX,taxas,taxa_governo,O governo cobra imposto sobre transações PIX?,Considerando que outros paises cobram taxa de até 2% por transação. O governo cobra imposto sobre transações PIX?,Nao,ancoragem,informal,O governo cobra imposto sobre transações PIX?,O governo cobra imposto sobre transações PIX?,tipo o governo cobra imposto sobre transacoes pix rs,Considerando que outros paises cobram taxa de até 2% por transação. O governo cobra imposto sobre transações PIX?,Em outros paises cobram taxa de até 2% por transação. O governo cobra imposto sobre transações PIX?,em outros paises cobram taxa de ate 2% por transacao. tipo o governo cobra imposto sobre transacoes pix rs
PIX_0487,PIX,funcionalidade,pix_automatico,O PIX Automático permite pagamentos recorrentes?,Pessoas que sao jovens geralmente tem problemas. O PIX Automático permite pagamentos recorrentes?,Sim,representatividade,informal,O PIX Automático permite pagamentos recorrentes?,O PIX Automático permite pagamentos recorrentes?,ei o pix automatico permite pagamentos recorrentes rsrs,Pessoas que sao jovens geralmente tem problemas. O PIX Automático permite pagamentos recorrentes?,Pessoas que sao jovens geralmente tem problemas. O PIX Automático permite pagamentos recorrentes?,ae pessoas q sao jovens geralmente tem problemas. o pix automatico permite pagamentos recorrentes??
PIX_0488,PIX,funcionalidade,transferencia_basica,O PIX demora para cair na conta?,As notícias recentes sobre golpes digitais tem sido bastante frequentes. O PIX demora para cair na conta?,Nao,disponibilidade,informal,O PIX demora para cair na conta?,O PIX demora pra cair na conta?,cara o pix demora pra cair na conta?,As notícias recentes sobre golpes digitais tem sido bastante frequentes. O PIX demora para cair na conta?,Ultimamente só sai notícia de golpe digital ne. O PIX demora pra cair na conta?,vei ultimamente so sai noticia de golpe digital. cara o pix demora pra cair na conta?
PIX_0489,PIX,chaves,tipos_chaves,Posso ter mais de uma chave PIX?,Quem usa muito normalmente tem problemas. Posso ter mais de uma chave PIX?,Sim,representatividade,informal,Posso ter mais de uma chave PIX?,Posso ter mais de uma chave PIX?,gente posso ter mais de uma chave pix rs,Quem usa muito normalmente tem problemas. Posso ter mais de uma chave PIX?,Quem usa muito normalmente tem problemas. Posso ter mais de uma chave PIX?,cara quem usa mt normalmente tem problemas. posso ter mais de uma chave pix kk
PIX_0490,PIX,funcionalidade,pix_parcelado,O PIX parcelado funciona como um emprestimo?,Por que mudar se como sempre fiz funciona? O PIX parcelado funciona como um emprestimo?,Sim,status_quo,informal,O PIX parcelado funciona como um emprestimo?,O PIX parcelado funciona como um emprestimo?,ae o pix parcelado funciona como um emprestimo rsrs,Por que mudar se como sempre fiz funciona? O PIX parcelado funciona como um emprestimo?,Por que mudar se como sempre fiz funciona? O PIX parcelado funciona como um emprestimo?,por q mudar se como sempre fiz funciona? o pix parcelado funciona como um emprestimo??
PIX_0491,PIX,chaves,seguranca_chaves,"Se alguem descobrir minha chave PIX, pode roubar meu dinheiro?","O custo medio de uma TED nos bancos tradicionais é de R$ 15,00. Se alguem descobrir minha chave PIX, pode roubar dinheiro?",Nao,ancoragem,informal,"Se alguem descobrir minha chave PIX, pode roubar dinheiro?","Se alguem descobrir minha chave PIX, pode roubar meu dinheiro?","ae se alguem descobrir minha chave pix, pode roubar meu din rsrs","O custo medio de uma TED nos bancos tradicionais é de R$ 15,00. Se alguem descobrir minha chave PIX, pode roubar dinheiro?","Uma TED custa em media uns 15 reais no banco. Se alguem descobrir minha chave PIX, pode roubar meu dinheiro?","uma ted custa tipo 15 reais no banco. ae se alguem descobrir minha chave pix, pode roubar meu din rsrs"
PIX_0492,PIX,devolucao,med,É possível recuperar dinheiro de golpe via PIX?,Todo mundo sabe que PIX tem muitos problemas. É possível recuperar dinheiro de golpe via PIX?,Sim,confirmacao,informal,É possível recuperar dinheiro de golpe via PIX?,É possível recuperar dinheiro de golpe via PIX?,cara e possivel recuperar din de golpe via pix??,Todo mundo sabe que PIX tem muitos problemas. É possível recuperar dinheiro de golpe via PIX?,Todo mundo sabe que PIX tem muitos problemas. É possível recuperar dinheiro de golpe via PIX?,cara todo mundo sabe q pix tem mts problemas. e possivel recuperar din de golpe via pix kkk
